Record ID,year,month,MoleculeName,TradeName,ProductName,Packs,Value,Date
1024,2018,8,molecule12,brand29,SKU75,996.0,5489.984713933091,2018-08-01
1023,2018,8,molecule12,brand29,SKU74,974.0,3694.4067125720926,2018-08-01
1022,2018,8,molecule11,brand28,SKU73,20980.0,304067.75355854095,2018-08-01
1028,2018,8,molecule15,brand32,SKU80,16.0,8253.801495581232,2018-08-01
1021,2018,8,molecule10,brand27,SKU72,229.0,8454.132232290029,2018-08-01
1000,2018,8,molecule5,brand12,SKU30,185.0,1311.1198747825192,2018-08-01
1019,2018,8,molecule9,brand25,SKU66,278018.0,3344568.0222703856,2018-08-01
1018,2018,8,molecule9,brand25,SKU65,8718.0,35631.18535873739,2018-08-01
1017,2018,8,molecule9,brand24,SKU64,18897.0,83821.98649973892,2018-08-01
1016,2018,8,molecule9,brand23,SKU63,28736.0,122107.67692609245,2018-08-01
1015,2018,8,molecule9,brand22,SKU62,38852.0,1186580.5344023877,2018-08-01
1020,2018,8,molecule10,brand27,SKU71,94.0,1961.6365397688635,2018-08-01
1013,2018,8,molecule8,brand20,SKU59,2997.0,18820.616172896116,2018-08-01
1014,2018,8,molecule9,brand21,SKU61,5093.0,154297.45225936023,2018-08-01
1002,2018,8,molecule6,brand14,SKU45,8708.0,31347.87287173225,2018-08-01
1003,2018,8,molecule6,brand14,SKU46,85181.0,199176.56275692166,2018-08-01
1004,2018,8,molecule6,brand15,SKU47,64833.0,369377.4082503599,2018-08-01
1006,2018,8,molecule6,brand15,SKU49,128347.0,588757.4485588103,2018-08-01
1005,2018,8,molecule6,brand15,SKU48,10462.0,77609.0120657027,2018-08-01
1008,2018,8,molecule6,brand16,SKU51,264.0,4153.663215014085,2018-08-01
1009,2018,8,molecule6,brand16,SKU52,741.0,5099.869169768054,2018-08-01
1010,2018,8,molecule7,brand18,SKU56,192.0,20818.692893202988,2018-08-01
1011,2018,8,molecule7,brand18,SKU57,188.0,20512.003356560195,2018-08-01
1012,2018,8,molecule8,brand19,SKU58,81006.0,128411.93070974847,2018-08-01
1007,2018,8,molecule6,brand16,SKU50,500.0,5314.598751972092,2018-08-01
1167,2018,9,molecule17,brand43,SKU104,3.0,364.8038905775078,2018-09-01
1164,2018,9,molecule16,brand38,SKU99,939.0,3188.0086163605088,2018-09-01
1165,2018,9,molecule16,brand39,SKU100,13930.0,154921.00987981353,2018-09-01
1166,2018,9,molecule17,brand43,SKU107,13.0,1277.239199594732,2018-09-01
1168,2018,9,molecule17,brand43,SKU106,47.0,5025.183111111108,2018-09-01
1174,2018,9,molecule19,brand48,SKU114,88.0,9912.987801418481,2018-09-01
1170,2018,9,molecule18,brand44,SKU108,28.0,328.63394799054356,2018-09-01
1171,2018,9,molecule18,brand45,SKU109,82979.0,851253.7685650546,2018-09-01
1172,2018,9,molecule18,brand46,SKU110,60.0,546.3873300271961,2018-09-01
1173,2018,9,molecule19,brand48,SKU113,47.0,5100.065142857147,2018-09-01
1169,2018,9,molecule17,brand43,SKU105,3.0,301.64194528875413,2018-09-01
1163,2018,9,molecule16,brand37,SKU98,198929.0,681916.1229113763,2018-09-01
1149,2018,9,molecule16,brand33,SKU84,449.0,5906.139911152681,2018-09-01
1161,2018,9,molecule16,brand37,SKU96,90289.0,400155.4595065134,2018-09-01
1160,2018,9,molecule16,brand36,SKU95,741.0,3897.3879449796514,2018-09-01
1159,2018,9,molecule16,brand36,SKU94,255518.0,859373.0206929734,2018-09-01
1158,2018,9,molecule16,brand36,SKU93,107128.0,201527.3067400764,2018-09-01
1157,2018,9,molecule16,brand36,SKU92,870.0,5533.837068899297,2018-09-01
1156,2018,9,molecule16,brand36,SKU91,136870.0,597165.5183449717,2018-09-01
1155,2018,9,molecule16,brand35,SKU90,713.0,5146.679924837873,2018-09-01
1154,2018,9,molecule16,brand35,SKU89,1213.0,23168.042105926266,2018-09-01
1153,2018,9,molecule16,brand34,SKU88,525.0,4265.151229455985,2018-09-01
1152,2018,9,molecule16,brand34,SKU87,2064.0,49544.19159021622,2018-09-01
1151,2018,9,molecule16,brand33,SKU86,91.0,864.5436830520933,2018-09-01
1150,2018,9,molecule16,brand33,SKU85,402.0,2848.4483605623086,2018-09-01
1175,2018,9,molecule20,brand49,SKU115,72.0,6630.762246597063,2018-09-01
1162,2018,9,molecule16,brand37,SKU97,77911.0,170860.0640962318,2018-09-01
1176,2018,9,molecule20,brand49,SKU116,38.0,3348.5367713610285,2018-09-01
1190,2018,9,molecule22,brand57,SKU134,5586.0,38413.144479812356,2018-09-01
1178,2018,9,molecule21,brand50,SKU117,248.0,21581.203951111314,2018-09-01
1148,2018,9,molecule16,brand33,SKU83,559.0,3844.040057602768,2018-09-01
1204,2018,9,molecule28,brand71,SKU157,1690.0,41957.44743750543,2018-09-01
1203,2018,9,molecule27,brand69,SKU152,25139.0,78328.66522176952,2018-09-01
1202,2018,9,molecule27,brand69,SKU151,7735.0,42974.03792511426,2018-09-01
1201,2018,9,molecule27,brand68,SKU150,17898.0,132884.65449183792,2018-09-01
1200,2018,9,molecule27,brand68,SKU149,4527.0,62888.600561329185,2018-09-01
1199,2018,9,molecule26,brand67,SKU148,311.0,27640.90416300803,2018-09-01
1198,2018,9,molecule25,brand66,SKU146,53.0,544.8677966505751,2018-09-01
1197,2018,9,molecule25,brand65,SKU145,14524.0,18262.247154536155,2018-09-01
1196,2018,9,molecule25,brand64,SKU144,47479.0,19762.942807088286,2018-09-01
1195,2018,9,molecule24,brand61,SKU141,2928.0,42893.02065669147,2018-09-01
1194,2018,9,molecule24,brand60,SKU140,26204.0,502357.19135697046,2018-09-01
1177,2018,9,molecule21,brand50,SKU118,60.0,5485.133642617177,2018-09-01
1193,2018,9,molecule22,brand58,SKU137,9397.0,46164.23845012921,2018-09-01
1191,2018,9,molecule22,brand57,SKU135,15548.0,84922.3369994122,2018-09-01
1189,2018,9,molecule22,brand56,SKU133,66900.0,142335.90114379628,2018-09-01
1188,2018,9,molecule22,brand56,SKU132,71575.0,77011.08886338356,2018-09-01
1187,2018,9,molecule22,brand56,SKU131,209353.0,250419.63705720034,2018-09-01
1186,2018,9,molecule22,brand56,SKU130,6578.0,29288.63664676131,2018-09-01
1185,2018,9,molecule22,brand56,SKU129,14599.0,26317.16407517655,2018-09-01
1184,2018,9,molecule22,brand55,SKU128,465.0,25840.166125852316,2018-09-01
1183,2018,9,molecule22,brand54,SKU127,3431.0,9184.308648177237,2018-09-01
1182,2018,9,molecule22,brand54,SKU126,5793.0,19655.504228154718,2018-09-01
1181,2018,9,molecule22,brand51,SKU121,17386.0,149174.27976454276,2018-09-01
1180,2018,9,molecule22,brand51,SKU120,19318.0,140419.49028105286,2018-09-01
1179,2018,9,molecule22,brand51,SKU119,8149.0,80278.76409274308,2018-09-01
1192,2018,9,molecule22,brand58,SKU136,4844.0,35290.67572113213,2018-09-01
1147,2018,9,molecule16,brand33,SKU82,66.0,1567.5684932696483,2018-09-01
1146,2018,9,molecule16,brand33,SKU81,185.0,2293.7453402709793,2018-09-01
1145,2018,9,molecule14,brand31,SKU79,79.0,10536.230032016174,2018-09-01
1114,2018,9,molecule5,brand10,SKU27,24800.0,431328.45359678357,2018-09-01
1113,2018,9,molecule5,brand10,SKU26,23851.0,287995.501283178,2018-09-01
1112,2018,9,molecule5,brand10,SKU25,4760.0,117715.59502843917,2018-09-01
1111,2018,9,molecule5,brand10,SKU24,3044.0,45549.84191944193,2018-09-01
1110,2018,9,molecule5,brand9,SKU23,949.0,2043.0818683950984,2018-09-01
1109,2018,9,molecule5,brand9,SKU22,613.0,1213.9110342140139,2018-09-01
1108,2018,9,molecule5,brand9,SKU21,239.0,613.221135285021,2018-09-01
1107,2018,9,molecule5,brand8,SKU20,22233.0,105939.22901382204,2018-09-01
1106,2018,9,molecule5,brand8,SKU19,3654.0,26387.50296847846,2018-09-01
1105,2018,9,molecule5,brand7,SKU18,62367.0,260006.59156453167,2018-09-01
1104,2018,9,molecule5,brand7,SKU17,247630.0,546262.8135420335,2018-09-01
1102,2018,9,molecule5,brand7,SKU15,139097.0,278240.4883891698,2018-09-01
1115,2018,9,molecule5,brand11,SKU28,18903.0,151944.44187775935,2018-09-01
1101,2018,9,molecule5,brand7,SKU31,7534.0,40666.44515458252,2018-09-01
1099,2018,9,molecule5,brand6,SKU13,19022.0,82827.4215982805,2018-09-01
1098,2018,9,molecule5,brand6,SKU12,59602.0,159033.11552323564,2018-09-01
1097,2018,9,molecule5,brand6,SKU11,15142.0,73780.11194171534,2018-09-01
1096,2018,9,molecule5,brand6,SKU10,32057.0,80313.15970127532,2018-09-01
1095,2018,9,molecule5,brand6,SKU9,4185.0,23301.612084120556,2018-09-01
1094,2018,9,molecule5,brand6,SKU8,11435.0,40053.75365509869,2018-09-01
1093,2018,9,molecule4,brand5,SKU7,3079.0,53476.22606777912,2018-09-01
1092,2018,9,molecule4,brand4,SKU6,412.0,2427.282719320631,2018-09-01
1091,2018,9,molecule3,brand3,SKU5,14169.0,46103.39730951141,2018-09-01
1090,2018,9,molecule3,brand3,SKU4,13389.0,56990.2558348536,2018-09-01
1089,2018,9,molecule2,brand2,SKU3,20841.0,8679.196830732,2018-09-01
1088,2018,9,molecule2,brand2,SKU2,5991.0,4137.429876363361,2018-09-01
1100,2018,9,molecule5,brand7,SKU14,66460.0,189602.45990709317,2018-09-01
1116,2018,9,molecule5,brand12,SKU29,619.0,6654.607031511167,2018-09-01
1103,2018,9,molecule5,brand7,SKU16,27520.0,106522.73765342103,2018-09-01
1118,2018,9,molecule6,brand14,SKU44,43043.0,113385.16996835693,2018-09-01
1117,2018,9,molecule5,brand12,SKU30,66.0,456.4567260095523,2018-09-01
1143,2018,9,molecule13,brand30,SKU76,4508.0,89042.66491748813,2018-09-01
1142,2018,9,molecule12,brand29,SKU75,751.0,3920.315573077625,2018-09-01
1141,2018,9,molecule12,brand29,SKU74,883.0,3209.5892870663843,2018-09-01
1140,2018,9,molecule11,brand28,SKU73,19720.0,277628.36407831026,2018-09-01
1139,2018,9,molecule10,brand27,SKU72,192.0,7025.923125217993,2018-09-01
1138,2018,9,molecule10,brand27,SKU71,75.0,1416.537867274574,2018-09-01
1137,2018,9,molecule9,brand25,SKU66,257095.0,2949672.284443044,2018-09-01
1136,2018,9,molecule9,brand25,SKU65,9016.0,35110.259346133906,2018-09-01
1135,2018,9,molecule9,brand24,SKU68,418.0,8428.709544072952,2018-09-01
1134,2018,9,molecule9,brand24,SKU64,17917.0,75736.15171034427,2018-09-01
1133,2018,9,molecule9,brand23,SKU63,26798.0,108659.07402619047,2018-09-01
1132,2018,9,molecule9,brand22,SKU62,35758.0,1041816.4636580279,2018-09-01
1144,2018,9,molecule14,brand31,SKU78,41.0,2830.5815883407395,2018-09-01
1130,2018,9,molecule8,brand20,SKU59,2912.0,17900.34502207226,2018-09-01
1131,2018,9,molecule9,brand21,SKU61,4546.0,131470.02015649172,2018-09-01
1120,2018,9,molecule6,brand14,SKU46,72159.0,160944.33714321218,2018-09-01
1121,2018,9,molecule6,brand15,SKU47,54324.0,297510.5859608642,2018-09-01
1122,2018,9,molecule6,brand15,SKU48,9020.0,64724.92308982286,2018-09-01
1123,2018,9,molecule6,brand15,SKU49,99620.0,435323.9273705697,2018-09-01
1124,2018,9,molecule6,brand16,SKU50,380.0,3900.8351813241584,2018-09-01
1119,2018,9,molecule6,brand14,SKU45,8696.0,29833.75574468082,2018-09-01
1126,2018,9,molecule6,brand16,SKU52,704.0,4591.0765436387355,2018-09-01
1127,2018,9,molecule7,brand18,SKU56,242.0,24948.445922709485,2018-09-01
1128,2018,9,molecule7,brand18,SKU57,346.0,35976.261863129796,2018-09-01
1129,2018,9,molecule8,brand19,SKU58,76218.0,115161.79062936794,2018-09-01
1125,2018,9,molecule6,brand16,SKU51,308.0,4632.117608915908,2018-09-01
1282,2018,10,molecule16,brand37,SKU98,343326.0,1195180.8213797242,2018-10-01
1283,2018,10,molecule16,brand38,SKU99,858.0,2875.743504232997,2018-10-01
1284,2018,10,molecule16,brand39,SKU100,9321.0,106297.96708156346,2018-10-01
1292,2018,10,molecule19,brand48,SKU113,75.0,8110.119230454195,2018-10-01
1285,2018,10,molecule17,brand43,SKU107,50.0,5349.737503583566,2018-10-01
1288,2018,10,molecule17,brand43,SKU105,13.0,1332.2168878240539,2018-10-01
1287,2018,10,molecule17,brand43,SKU106,97.0,10469.798705819729,2018-10-01
1289,2018,10,molecule18,brand44,SKU108,3.0,33.03010197813002,2018-10-01
1290,2018,10,molecule18,brand45,SKU109,93227.0,985272.978017647,2018-10-01
1291,2018,10,molecule18,brand46,SKU110,53.0,502.63181630927363,2018-10-01
1281,2018,10,molecule16,brand37,SKU97,119751.0,268669.93948987627,2018-10-01
1286,2018,10,molecule17,brand43,SKU104,3.0,103.98488757832645,2018-10-01
1280,2018,10,molecule16,brand37,SKU96,184132.0,833882.1996335844,2018-10-01
1274,2018,10,molecule16,brand35,SKU90,1156.0,7929.716643429117,2018-10-01
1278,2018,10,molecule16,brand36,SKU94,157554.0,536200.7472800807,2018-10-01
1277,2018,10,molecule16,brand36,SKU93,103380.0,195332.92841509994,2018-10-01
1276,2018,10,molecule16,brand36,SKU92,324.0,2123.6413385390006,2018-10-01
1275,2018,10,molecule16,brand36,SKU91,73224.0,328236.79077031923,2018-10-01
1273,2018,10,molecule16,brand35,SKU89,2507.0,49396.817204373925,2018-10-01
1272,2018,10,molecule16,brand34,SKU88,735.0,5952.668876665373,2018-10-01
1271,2018,10,molecule16,brand34,SKU87,3493.0,86039.6272109849,2018-10-01
1270,2018,10,molecule16,brand33,SKU86,3.0,16.315272146455367,2018-10-01
1269,2018,10,molecule16,brand33,SKU85,101.0,728.4977116353361,2018-10-01
1268,2018,10,molecule16,brand33,SKU84,94.0,1168.9711212133648,2018-10-01
1267,2018,10,molecule16,brand33,SKU83,349.0,2539.753029845175,2018-10-01
1293,2018,10,molecule19,brand48,SKU114,119.0,13226.926067472374,2018-10-01
1279,2018,10,molecule16,brand36,SKU95,327.0,1763.5333260086759,2018-10-01
1294,2018,10,molecule20,brand49,SKU115,66.0,5914.072104330117,2018-10-01
1323,2018,10,molecule28,brand71,SKU157,1819.0,46027.20417836521,2018-10-01
1296,2018,10,molecule21,brand50,SKU118,135.0,12228.799792557826,2018-10-01
1266,2018,10,molecule16,brand33,SKU82,22.0,493.5457029353087,2018-10-01
1322,2018,10,molecule27,brand69,SKU152,31039.0,98524.37116863194,2018-10-01
1321,2018,10,molecule27,brand69,SKU151,7807.0,44282.695574503705,2018-10-01
1320,2018,10,molecule27,brand68,SKU150,21149.0,163020.95792210044,2018-10-01
1319,2018,10,molecule27,brand68,SKU149,4241.0,60295.73655297839,2018-10-01
1318,2018,10,molecule26,brand67,SKU148,141.0,12871.584346971396,2018-10-01
1317,2018,10,molecule25,brand66,SKU146,101.0,1041.4616737314184,2018-10-01
1316,2018,10,molecule25,brand65,SKU145,19402.0,25013.574437846553,2018-10-01
1315,2018,10,molecule25,brand64,SKU144,28378.0,11864.805777377436,2018-10-01
1314,2018,10,molecule24,brand61,SKU141,3314.0,48910.96415235516,2018-10-01
1313,2018,10,molecule24,brand60,SKU140,29082.0,568246.1488020018,2018-10-01
1312,2018,10,molecule22,brand58,SKU137,8661.0,42975.0091053955,2018-10-01
1311,2018,10,molecule22,brand58,SKU136,3327.0,24362.408479277838,2018-10-01
1310,2018,10,molecule22,brand57,SKU135,16054.0,88534.80199649162,2018-10-01
1309,2018,10,molecule22,brand57,SKU134,6129.0,42844.924115771915,2018-10-01
1308,2018,10,molecule22,brand56,SKU133,72561.0,152713.96515911235,2018-10-01
1307,2018,10,molecule22,brand56,SKU132,67877.0,73704.47792240308,2018-10-01
1306,2018,10,molecule22,brand56,SKU131,214979.0,262270.94014106854,2018-10-01
1305,2018,10,molecule22,brand56,SKU130,4514.0,20310.027330342902,2018-10-01
1304,2018,10,molecule22,brand56,SKU129,20222.0,37496.92840482656,2018-10-01
1303,2018,10,molecule22,brand55,SKU128,801.0,44610.71074347912,2018-10-01
1302,2018,10,molecule22,brand54,SKU127,2077.0,5594.200770190804,2018-10-01
1301,2018,10,molecule22,brand54,SKU126,3651.0,12757.46495264398,2018-10-01
1300,2018,10,molecule22,brand51,SKU121,17235.0,154769.09880681406,2018-10-01
1299,2018,10,molecule22,brand51,SKU120,19644.0,146168.17074889425,2018-10-01
1298,2018,10,molecule22,brand51,SKU119,7967.0,80107.49676167472,2018-10-01
1297,2018,10,molecule21,brand50,SKU117,220.0,19217.621118775565,2018-10-01
1295,2018,10,molecule20,brand49,SKU116,31.0,2777.762763648275,2018-10-01
1265,2018,10,molecule16,brand33,SKU81,50.0,658.0562466724003,2018-10-01
1263,2018,10,molecule14,brand31,SKU79,69.0,9390.784600520465,2018-10-01
1205,2018,10,molecule2,brand2,SKU2,6148.0,4301.944337138805,2018-10-01
1231,2018,10,molecule5,brand10,SKU27,40574.0,727899.3029374457,2018-10-01
1230,2018,10,molecule5,brand10,SKU26,37093.0,451340.9089540683,2018-10-01
1229,2018,10,molecule5,brand10,SKU25,2796.0,70167.05956919864,2018-10-01
1228,2018,10,molecule5,brand10,SKU24,1844.0,27400.694196149954,2018-10-01
1227,2018,10,molecule5,brand9,SKU23,1144.0,2489.8437154441585,2018-10-01
1226,2018,10,molecule5,brand9,SKU22,883.0,1774.6844754187252,2018-10-01
1225,2018,10,molecule5,brand9,SKU21,276.0,722.8634185571159,2018-10-01
1224,2018,10,molecule5,brand8,SKU20,21017.0,101975.38322801655,2018-10-01
1223,2018,10,molecule5,brand8,SKU19,3170.0,23175.316697374856,2018-10-01
1222,2018,10,molecule5,brand7,SKU18,58968.0,247946.03385667913,2018-10-01
1221,2018,10,molecule5,brand7,SKU17,265697.0,595685.7965632764,2018-10-01
1219,2018,10,molecule5,brand7,SKU15,143395.0,290800.3763184639,2018-10-01
1232,2018,10,molecule5,brand11,SKU28,48569.0,405772.92894355353,2018-10-01
1218,2018,10,molecule5,brand7,SKU31,9971.0,54461.94503060262,2018-10-01
1216,2018,10,molecule5,brand6,SKU13,18724.0,82592.27339132458,2018-10-01
1215,2018,10,molecule5,brand6,SKU12,65248.0,175923.7121505879,2018-10-01
1214,2018,10,molecule5,brand6,SKU11,14734.0,73020.74907459438,2018-10-01
1213,2018,10,molecule5,brand6,SKU10,35195.0,89184.25047584064,2018-10-01
1212,2018,10,molecule5,brand6,SKU9,4687.0,26499.998710601485,2018-10-01
1211,2018,10,molecule5,brand6,SKU8,11024.0,39010.00134891468,2018-10-01
1210,2018,10,molecule4,brand5,SKU7,3453.0,59522.149843802385,2018-10-01
1209,2018,10,molecule4,brand4,SKU6,1329.0,7663.689733086209,2018-10-01
1208,2018,10,molecule3,brand3,SKU5,16173.0,54526.724734013944,2018-10-01
1207,2018,10,molecule3,brand3,SKU4,15212.0,64449.204606787585,2018-10-01
1206,2018,10,molecule2,brand2,SKU3,21096.0,8901.220918557892,2018-10-01
1264,2018,10,molecule15,brand32,SKU80,16.0,8249.853986976288,2018-10-01
1217,2018,10,molecule5,brand7,SKU14,64563.0,186726.91102247007,2018-10-01
1233,2018,10,molecule5,brand12,SKU29,336.0,3631.3395684560173,2018-10-01
1220,2018,10,molecule5,brand7,SKU16,33747.0,132275.20195750942,2018-10-01
1235,2018,10,molecule6,brand14,SKU44,42094.0,111995.50807600042,2018-10-01
1234,2018,10,molecule5,brand12,SKU30,28.0,183.28352286430646,2018-10-01
1261,2018,10,molecule13,brand30,SKU76,2909.0,58735.07063931754,2018-10-01
1260,2018,10,molecule12,brand29,SKU75,2765.0,9035.736733348987,2018-10-01
1259,2018,10,molecule12,brand29,SKU74,2849.0,6487.512151532506,2018-10-01
1258,2018,10,molecule11,brand28,SKU73,15830.0,225341.81434253752,2018-10-01
1257,2018,10,molecule10,brand27,SKU72,123.0,4394.7153433452695,2018-10-01
1256,2018,10,molecule10,brand27,SKU71,113.0,2259.556362142948,2018-10-01
1255,2018,10,molecule9,brand25,SKU66,261258.0,3028027.2206538175,2018-10-01
1254,2018,10,molecule9,brand25,SKU65,10172.0,40048.91999010504,2018-10-01
1253,2018,10,molecule9,brand24,SKU68,7794.0,157415.33029691374,2018-10-01
1252,2018,10,molecule9,brand24,SKU69,12664.0,133260.26148209363,2018-10-01
1251,2018,10,molecule9,brand24,SKU64,14910.0,63600.95488744425,2018-10-01
1250,2018,10,molecule9,brand23,SKU63,27621.0,113217.00538568088,2018-10-01
1249,2018,10,molecule9,brand22,SKU62,37046.0,1091618.755456612,2018-10-01
1262,2018,10,molecule14,brand31,SKU78,141.0,9478.737303245045,2018-10-01
1236,2018,10,molecule6,brand14,SKU45,10424.0,35944.23293813291,2018-10-01
1248,2018,10,molecule9,brand21,SKU61,4709.0,138960.8004618334,2018-10-01
1237,2018,10,molecule6,brand14,SKU46,70764.0,159234.3445023191,2018-10-01
1238,2018,10,molecule6,brand15,SKU47,56857.0,317796.5549630578,2018-10-01
1239,2018,10,molecule6,brand15,SKU48,9852.0,72255.20902727102,2018-10-01
1241,2018,10,molecule6,brand16,SKU50,547.0,5631.358998982717,2018-10-01
1240,2018,10,molecule6,brand15,SKU49,106173.0,469839.04177648196,2018-10-01
1243,2018,10,molecule6,brand16,SKU52,870.0,5714.700237702062,2018-10-01
1244,2018,10,molecule7,brand18,SKU56,214.0,22211.55013021307,2018-10-01
1245,2018,10,molecule7,brand18,SKU57,484.0,52261.00997548547,2018-10-01
1246,2018,10,molecule8,brand19,SKU58,81264.0,123993.01577287374,2018-10-01
1247,2018,10,molecule8,brand20,SKU59,1524.0,9438.00288543259,2018-10-01
1242,2018,10,molecule6,brand16,SKU51,443.0,6431.182186170138,2018-10-01
1404,2018,11,molecule17,brand43,SKU107,19.0,2020.9451265035232,2018-11-01
1401,2018,11,molecule16,brand37,SKU98,267698.0,940502.3761767617,2018-11-01
1402,2018,11,molecule16,brand38,SKU99,606.0,2107.9745742204836,2018-11-01
1403,2018,11,molecule16,brand39,SKU100,14652.0,167776.8169306559,2018-11-01
1405,2018,11,molecule17,brand43,SKU104,13.0,1268.6672231439256,2018-11-01
1411,2018,11,molecule19,brand48,SKU114,283.0,31139.994664270216,2018-11-01
1407,2018,11,molecule18,brand44,SKU108,28.0,346.4413843955944,2018-11-01
1408,2018,11,molecule18,brand45,SKU109,102941.0,1102643.522609705,2018-11-01
1409,2018,11,molecule18,brand46,SKU110,13.0,123.91140605557868,2018-11-01
1410,2018,11,molecule19,brand48,SKU113,57.0,5961.748969998612,2018-11-01
1400,2018,11,molecule16,brand37,SKU97,88203.0,198432.55892190858,2018-11-01
1406,2018,11,molecule17,brand43,SKU106,22.0,2407.5853883984114,2018-11-01
1399,2018,11,molecule16,brand37,SKU96,119227.0,543983.8333634115,2018-11-01
1392,2018,11,molecule16,brand35,SKU89,1696.0,34081.70867720475,2018-11-01
1397,2018,11,molecule16,brand36,SKU94,358720.0,1250243.4081602977,2018-11-01
1396,2018,11,molecule16,brand36,SKU93,193334.0,372607.3287402579,2018-11-01
1395,2018,11,molecule16,brand36,SKU92,427.0,2931.744839217311,2018-11-01
1394,2018,11,molecule16,brand36,SKU91,210405.0,966976.5231912327,2018-11-01
1393,2018,11,molecule16,brand35,SKU90,669.0,5102.142192182543,2018-11-01
1391,2018,11,molecule16,brand34,SKU88,1162.0,9726.848946158962,2018-11-01
1390,2018,11,molecule16,brand34,SKU87,949.0,24281.93017008139,2018-11-01
1388,2018,11,molecule16,brand33,SKU85,41.0,295.1542162524329,2018-11-01
1387,2018,11,molecule16,brand33,SKU84,6.0,81.40116134384067,2018-11-01
1386,2018,11,molecule16,brand33,SKU83,245.0,1829.1123802231227,2018-11-01
1385,2018,11,molecule16,brand33,SKU82,1266.0,25855.786202815234,2018-11-01
1384,2018,11,molecule16,brand33,SKU81,19.0,247.5905156919672,2018-11-01
1398,2018,11,molecule16,brand36,SKU95,276.0,1548.9549074318443,2018-11-01
1412,2018,11,molecule20,brand49,SKU115,107.0,10187.259404201326,2018-11-01
1381,2018,11,molecule14,brand31,SKU78,50.0,3560.247044794687,2018-11-01
1414,2018,11,molecule21,brand50,SKU118,129.0,12152.55911523401,2018-11-01
1441,2018,11,molecule28,brand71,SKU157,2714.0,70135.36705512548,2018-11-01
1440,2018,11,molecule27,brand69,SKU152,31124.0,100218.86923129151,2018-11-01
1439,2018,11,molecule27,brand69,SKU151,6855.0,39374.30522893659,2018-11-01
1438,2018,11,molecule27,brand68,SKU150,15978.0,125586.30931975,2018-11-01
1437,2018,11,molecule27,brand68,SKU149,4609.0,66481.27609148815,2018-11-01
1436,2018,11,molecule26,brand67,SKU148,163.0,15222.124601186862,2018-11-01
1435,2018,11,molecule25,brand66,SKU146,167.0,1750.2055586423842,2018-11-01
1434,2018,11,molecule25,brand65,SKU145,25136.0,33226.106062001505,2018-11-01
1433,2018,11,molecule25,brand64,SKU144,59602.0,25611.998213831725,2018-11-01
1432,2018,11,molecule24,brand61,SKU141,3434.0,51546.744078736425,2018-11-01
1431,2018,11,molecule24,brand60,SKU140,30222.0,600993.6950337116,2018-11-01
1430,2018,11,molecule22,brand58,SKU137,9940.0,50384.88940805971,2018-11-01
1429,2018,11,molecule22,brand58,SKU136,3779.0,28364.82013254577,2018-11-01
1428,2018,11,molecule22,brand57,SKU135,16478.0,92228.86136309615,2018-11-01
1427,2018,11,molecule22,brand57,SKU134,5969.0,42156.83551605577,2018-11-01
1426,2018,11,molecule22,brand56,SKU133,80899.0,169647.6737687097,2018-11-01
1425,2018,11,molecule22,brand56,SKU132,75203.0,82899.09211273675,2018-11-01
1424,2018,11,molecule22,brand56,SKU131,241884.0,284640.160245876,2018-11-01
1423,2018,11,molecule22,brand56,SKU130,3779.0,17183.890249007687,2018-11-01
1422,2018,11,molecule22,brand56,SKU129,17404.0,32632.410744976056,2018-11-01
1421,2018,11,molecule22,brand55,SKU128,522.0,29148.822186464644,2018-11-01
1420,2018,11,molecule22,brand54,SKU127,1037.0,2854.1743978985173,2018-11-01
1419,2018,11,molecule22,brand54,SKU126,3453.0,12316.68684856979,2018-11-01
1418,2018,11,molecule22,brand51,SKU121,15149.0,138357.7784924908,2018-11-01
1417,2018,11,molecule22,brand51,SKU120,17332.0,131392.0363190672,2018-11-01
1416,2018,11,molecule22,brand51,SKU119,7527.0,77428.14902292914,2018-11-01
1415,2018,11,molecule21,brand50,SKU117,276.0,24489.68990611214,2018-11-01
1413,2018,11,molecule20,brand49,SKU116,28.0,2514.0167565325555,2018-11-01
1383,2018,11,molecule15,brand32,SKU80,25.0,12783.281314807138,2018-11-01
1366,2018,11,molecule8,brand20,SKU59,2400.0,14771.003884899306,2018-11-01
1380,2018,11,molecule13,brand30,SKU76,3333.0,67633.2622775912,2018-11-01
1349,2018,11,molecule5,brand10,SKU26,23760.0,292598.90720486274,2018-11-01
1348,2018,11,molecule5,brand10,SKU25,2171.0,52443.858899784595,2018-11-01
1347,2018,11,molecule5,brand10,SKU24,18102.0,292874.855498726,2018-11-01
1346,2018,11,molecule5,brand9,SKU23,1577.0,3482.0084741085398,2018-11-01
1345,2018,11,molecule5,brand9,SKU22,1166.0,2357.139598269837,2018-11-01
1344,2018,11,molecule5,brand9,SKU21,236.0,623.060360016591,2018-11-01
1343,2018,11,molecule5,brand8,SKU20,11457.0,58724.14672971434,2018-11-01
1342,2018,11,molecule5,brand8,SKU19,2570.0,13976.59417157911,2018-11-01
1341,2018,11,molecule5,brand7,SKU18,53410.0,227810.51040069823,2018-11-01
1340,2018,11,molecule5,brand7,SKU17,244504.0,560845.8056878729,2018-11-01
1382,2018,11,molecule14,brand31,SKU79,126.0,16357.045763168771,2018-11-01
1338,2018,11,molecule5,brand7,SKU15,164202.0,338068.612198437,2018-11-01
